Time [s]	Power (aero) [k W]	Torque (aero) [k Nm]	Thrust (aero) [k N]	RPM [rpm]	TSR []	Representative demanded pitch angle [°]	Power coef. (CP) [%]	Thrust coef. (CT) [%]	Torque coef. (CQ) [%]	Tip speed [m/s]	1P (one revolution) [s]	nP (blade passing) [s]	Azimuth angle [°]	Rotation per timestep [°]	Wind speed at hub, magnitude [m/s]	Wind speed at hub.x [m/s]	Wind speed at hub.y [m/s]	Wind speed at hub.z [m/s]	Turbulence at hub (local).x [m/s]	Turbulence at hub (local).y [m/s]	Turbulence at hub (local).z [m/s]	Wind angle at hub [°]	Yaw angle relative to forward [°]	Yaw angle to reference direction [°]	Yaw error [°]	Torque about yaw axis [Nm]
----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------
Min	0 [0s]	0 [0s]	770.396 [0s]	6.87549 [0s]	8.01754 [0.3s]	0 [0s]	0 [0s]	82.8846 [1.8s]	0 [0s]	64.1403 [0s]	8.72665 [0s]	2.90888 [0s]	0 [0s]	12.3759 [0s]	6.32 [0s]	0 [0s]	-8 [0.3s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	-638362 [2.4s]
Max	3563.94 [259.2s]	4949.92 [259.2s]	814.751 [259.2s]	6.87549 [0s]	10.1488 [0s]	0 [0s]	45.5834 [259.2s]	126.307 [0s]	5.68546 [259.2s]	64.1403 [0s]	8.72665 [0s]	2.90888 [0s]	359.747 [297s]	12.3759 [0s]	8 [0.3s]	0 [0s]	-6.32 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	296420 [6.9s]
Mean	3544.15	4922.43	812.568	6.87549	8.01966	0	45.3303	83.1904	5.65389	64.1403	8.72665	2.90888	178.502	12.3759	7.99833	0	-7.99833	0	0	0	0	0	0	0	0	-151577
Standard deviation	112.621	156.418	2.03476	nan	0.067295	0	1.44044	1.37183	0.179661	nan	1.89781e-06	nan	104.226	nan	0.0530468	0	0.0530468	0	0	0	0	0	0	0	0	256401
----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------
221.7	3560.42	4945.03	814.295	6.87549	8.01754	0	45.5384	83.3198	5.67985	64.1403	8.72665	2.90888	133.401	12.3759	8	0	-8	0	0	0	0	0	0	0	0	80411.2
222	3551.91	4933.21	813.178	6.87549	8.01754	0	45.4296	83.2055	5.66627	64.1403	8.72665	2.90888	145.777	12.3759	8	0	-8	0	0	0	0	0	0	0	0	199873
222.3	3541.44	4918.67	811.79	6.87549	8.01754	0	45.2956	83.0635	5.64957	64.1403	8.72665	2.90888	158.153	12.3759	8	0	-8	0	0	0	0	0	0	0	0	179602
222.6	3533.33	4907.41	810.706	6.87549	8.01754	0	45.1919	82.9526	5.63663	64.1403	8.72665	2.90888	170.529	12.3759	8	0	-8	0	0	0	0	0	0	0	0	21019.9
222.9	3531.32	4904.61	810.429	6.87549	8.01754	0	45.1662	82.9242	5.63343	64.1403	8.72665	2.90888	182.904	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-212462
223.2	3536.33	4911.58	811.091	6.87549	8.01754	0	45.2303	82.992	5.64142	64.1403	8.72665	2.90888	195.28	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-419594
223.5	3546.05	4925.07	812.38	6.87549	8.01754	0	45.3546	83.1239	5.65693	64.1403	8.72665	2.90888	207.656	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-512378
223.8	3556.16	4939.12	813.72	6.87549	8.01754	0	45.484	83.261	5.67306	64.1403	8.72665	2.90888	220.032	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-457866
224.1	3562.71	4948.22	814.587	6.87549	8.01754	0	45.5678	83.3497	5.68351	64.1403	8.72665	2.90888	232.408	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-284023
224.4	3563.49	4949.29	814.694	6.87549	8.01754	0	45.5777	83.3606	5.68474	64.1403	8.72665	2.90888	244.784	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-59953.3
224.7	3558.26	4942.03	814.012	6.87549	8.01754	0	45.5108	83.2909	5.6764	64.1403	8.72665	2.90888	257.16	12.3759	8	0	-8	0	0	0	0	0	0	0	0	129282
225	3548.75	4928.82	812.761	6.87549	8.01754	0	45.3892	83.1629	5.66124	64.1403	8.72665	2.90888	269.536	12.3759	8	0	-8	0	0	0	0	0	0	0	0	209588
225.3	3538.52	4914.61	811.401	6.87549	8.01754	0	45.2583	83.0237	5.64491	64.1403	8.72665	2.90888	281.912	12.3759	8	0	-8	0	0	0	0	0	0	0	0	144295
225.6	3531.98	4905.53	810.522	6.87549	8.01754	0	45.1746	82.9338	5.63447	64.1403	8.72665	2.90888	294.287	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-46299.5
225.9	3532.16	4905.77	810.538	6.87549	8.01754	0	45.1769	82.9354	5.63476	64.1403	8.72665	2.90888	306.663	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-282960
226.2	3538.98	4915.25	811.442	6.87549	8.01754	0	45.2642	83.0279	5.64565	64.1403	8.72665	2.90888	319.039	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-462665
226.5	3549.3	4929.58	812.811	6.87549	8.01754	0	45.3962	83.168	5.66211	64.1403	8.72665	2.90888	331.415	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-511069
226.8	3558.67	4942.6	814.051	6.87549	8.01754	0	45.5161	83.2949	5.67706	64.1403	8.72665	2.90888	343.791	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-415078
227.1	3563.62	4949.47	814.707	6.87549	8.01754	0	45.5793	83.3619	5.68495	64.1403	8.72665	2.90888	356.167	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-217426
227.4	3562.5	4947.92	814.565	6.87549	8.01754	0	45.565	83.3475	5.68316	64.1403	8.72665	2.90888	8.54267	12.3759	8	0	-8	0	0	0	0	0	0	0	0	5106.29
227.7	3555.68	4938.45	813.674	6.87549	8.01754	0	45.4778	83.2563	5.67229	64.1403	8.72665	2.90888	20.9186	12.3759	8	0	-8	0	0	0	0	0	0	0	0	167808
228	3545.51	4924.32	812.332	6.87549	8.01754	0	45.3477	83.1189	5.65606	64.1403	8.72665	2.90888	33.2944	12.3759	8	0	-8	0	0	0	0	0	0	0	0	205560
228.3	3535.94	4911.04	811.056	6.87549	8.01754	0	45.2254	82.9885	5.6408	64.1403	8.72665	2.90888	45.6703	12.3759	8	0	-8	0	0	0	0	0	0	0	0	97026.5
228.6	3531.25	4904.52	810.423	6.87549	8.01754	0	45.1653	82.9236	5.63331	64.1403	8.72665	2.90888	58.0462	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-118032
228.9	3533.61	4907.79	810.73	6.87549	8.01754	0	45.1955	82.955	5.63708	64.1403	8.72665	2.90888	70.4221	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-347962
229.2	3541.94	4919.36	811.834	6.87549	8.01754	0	45.302	83.068	5.65037	64.1403	8.72665	2.90888	82.798	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-493142
229.5	3552.43	4933.94	813.227	6.87549	8.01754	0	45.4363	83.2105	5.66711	64.1403	8.72665	2.90888	95.1738	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-496143
229.8	3560.76	4945.51	814.328	6.87549	8.01754	0	45.5428	83.3232	5.6804	64.1403	8.72665	2.90888	107.55	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-362766
230.1	3563.94	4949.92	814.751	6.87549	8.01754	0	45.5834	83.3665	5.68546	64.1403	8.72665	2.90888	119.926	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-148533
230.4	3560.96	4945.78	814.365	6.87549	8.01754	0	45.5454	83.327	5.68072	64.1403	8.72665	2.90888	132.301	12.3759	8	0	-8	0	0	0	0	0	0	0	0	64452.7
230.7	3552.8	4934.45	813.296	6.87549	8.01754	0	45.441	83.2176	5.6677	64.1403	8.72665	2.90888	144.677	12.3759	8	0	-8	0	0	0	0	0	0	0	0	194515
231	3542.34	4919.91	811.91	6.87549	8.01754	0	45.3071	83.0758	5.651	64.1403	8.72665	2.90888	157.053	12.3759	8	0	-8	0	0	0	0	0	0	0	0	187495
231.3	3533.84	4908.11	810.774	6.87549	8.01754	0	45.1985	82.9596	5.63745	64.1403	8.72665	2.90888	169.429	12.3759	8	0	-8	0	0	0	0	0	0	0	0	39474.4
231.6	3531.2	4904.45	810.414	6.87549	8.01754	0	45.1647	82.9227	5.63324	64.1403	8.72665	2.90888	181.805	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-191226
231.9	3535.64	4910.61	810.999	6.87549	8.01754	0	45.2215	82.9826	5.64032	64.1403	8.72665	2.90888	194.181	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-404832
232.2	3545.1	4923.75	812.254	6.87549	8.01754	0	45.3425	83.111	5.65541	64.1403	8.72665	2.90888	206.557	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-510076
232.5	3555.36	4938.01	813.614	6.87549	8.01754	0	45.4737	83.2501	5.67178	64.1403	8.72665	2.90888	218.933	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-468320
232.8	3562.35	4947.71	814.538	6.87549	8.01754	0	45.5631	83.3447	5.68293	64.1403	8.72665	2.90888	231.309	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-302714
233.1	3563.68	4949.55	814.718	6.87549	8.01754	0	45.58	83.3631	5.68504	64.1403	8.72665	2.90888	243.684	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-79718.5
233.4	3558.94	4942.98	814.101	6.87549	8.01754	0	45.5195	83.3	5.67749	64.1403	8.72665	2.90888	256.06	12.3759	8	0	-8	0	0	0	0	0	0	0	0	116000
233.7	3549.69	4930.13	812.885	6.87549	8.01754	0	45.4012	83.1756	5.66273	64.1403	8.72665	2.90888	268.436	12.3759	8	0	-8	0	0	0	0	0	0	0	0	208157
234	3539.35	4915.76	811.511	6.87549	8.01754	0	45.2689	83.035	5.64623	64.1403	8.72665	2.90888	280.812	12.3759	8	0	-8	0	0	0	0	0	0	0	0	155905
234.3	3532.31	4905.99	810.567	6.87549	8.01754	0	45.1789	82.9384	5.635	64.1403	8.72665	2.90888	293.188	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-26032.3
234.6	3531.84	4905.34	810.497	6.87549	8.01754	0	45.1729	82.9312	5.63426	64.1403	8.72665	2.90888	305.564	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-262784
234.9	3538.17	4914.13	811.334	6.87549	8.01754	0	45.2538	83.0169	5.64435	64.1403	8.72665	2.90888	317.94	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-451328
235.2	3548.35	4928.27	812.686	6.87549	8.01754	0	45.3841	83.1552	5.6606	64.1403	8.72665	2.90888	330.316	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-512907
235.5	3557.98	4941.64	813.96	6.87549	8.01754	0	45.5072	83.2855	5.67595	64.1403	8.72665	2.90888	342.691	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-428675
235.8	3563.42	4949.19	814.68	6.87549	8.01754	0	45.5767	83.3592	5.68463	64.1403	8.72665	2.90888	355.067	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-237254
236.1	3562.85	4948.4	814.611	6.87549	8.01754	0	45.5695	83.3522	5.68372	64.1403	8.72665	2.90888	7.44325	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-13449.6
236.4	3556.47	4939.55	813.778	6.87549	8.01754	0	45.4879	83.2669	5.67355	64.1403	8.72665	2.90888	19.8191	12.3759	8	0	-8	0	0	0	0	0	0	0	0	157703
236.7	3546.46	4925.64	812.458	6.87549	8.01754	0	45.3598	83.1318	5.65758	64.1403	8.72665	2.90888	32.195	12.3759	8	0	-8	0	0	0	0	0	0	0	0	208178
237	3536.66	4912.02	811.152	6.87549	8.01754	0	45.2345	82.9982	5.64194	64.1403	8.72665	2.90888	44.5709	12.3759	8	0	-8	0	0	0	0	0	0	0	0	112017
237.3	3531.39	4904.72	810.443	6.87549	8.01754	0	45.1672	82.9256	5.63354	64.1403	8.72665	2.90888	56.9468	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-96752.8
237.6	3533.12	4907.11	810.665	6.87549	8.01754	0	45.1892	82.9484	5.6363	64.1403	8.72665	2.90888	69.3227	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-329672
237.9	3541.05	4918.13	811.716	6.87549	8.01754	0	45.2906	83.0559	5.64895	64.1403	8.72665	2.90888	81.6985	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-485593
238.2	3551.54	4932.69	813.108	6.87549	8.01754	0	45.4248	83.1983	5.66568	64.1403	8.72665	2.90888	94.0744	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-501869
238.5	3560.2	4944.73	814.253	6.87549	8.01754	0	45.5356	83.3156	5.6795	64.1403	8.72665	2.90888	106.45	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-378957
238.8	3563.9	4949.87	814.745	6.87549	8.01754	0	45.5829	83.3659	5.6854	64.1403	8.72665	2.90888	118.826	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-168786
239.1	3561.46	4946.48	814.43	6.87549	8.01754	0	45.5517	83.3337	5.68151	64.1403	8.72665	2.90888	131.202	12.3759	8	0	-8	0	0	0	0	0	0	0	0	47813.6
239.4	3553.67	4935.66	813.41	6.87549	8.01754	0	45.4521	83.2293	5.66908	64.1403	8.72665	2.90888	143.578	12.3759	8	0	-8	0	0	0	0	0	0	0	0	187989
239.7	3543.25	4921.18	812.031	6.87549	8.01754	0	45.3188	83.0882	5.65246	64.1403	8.72665	2.90888	155.954	12.3759	8	0	-8	0	0	0	0	0	0	0	0	194209
240	3534.4	4908.89	810.85	6.87549	8.01754	0	45.2056	82.9673	5.63834	64.1403	8.72665	2.90888	168.33	12.3759	8	0	-8	0	0	0	0	0	0	0	0	57239.8
240.3	3531.15	4904.37	810.407	6.87549	8.01754	0	45.164	82.922	5.63315	64.1403	8.72665	2.90888	180.706	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-169851
240.6	3534.99	4909.71	810.913	6.87549	8.01754	0	45.2132	82.9738	5.63928	64.1403	8.72665	2.90888	193.081	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-389181
240.9	3544.16	4922.45	812.129	6.87549	8.01754	0	45.3304	83.0982	5.65391	64.1403	8.72665	2.90888	205.457	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-506567
241.2	3554.54	4936.86	813.504	6.87549	8.01754	0	45.4632	83.2389	5.67046	64.1403	8.72665	2.90888	217.833	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-477747
241.5	3561.94	4947.14	814.483	6.87549	8.01754	0	45.5578	83.3391	5.68227	64.1403	8.72665	2.90888	230.209	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-320931
241.8	3563.82	4949.75	814.736	6.87549	8.01754	0	45.5818	83.3649	5.68527	64.1403	8.72665	2.90888	242.585	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-99703.7
242.1	3559.58	4943.87	814.185	6.87549	8.01754	0	45.5277	83.3086	5.67851	64.1403	8.72665	2.90888	254.961	12.3759	8	0	-8	0	0	0	0	0	0	0	0	101855
242.4	3550.62	4931.41	813.008	6.87549	8.01754	0	45.413	83.1881	5.66421	64.1403	8.72665	2.90888	267.337	12.3759	8	0	-8	0	0	0	0	0	0	0	0	205556
242.7	3540.2	4916.94	811.624	6.87549	8.01754	0	45.2797	83.0466	5.64759	64.1403	8.72665	2.90888	279.713	12.3759	8	0	-8	0	0	0	0	0	0	0	0	166470
243	3532.69	4906.52	810.62	6.87549	8.01754	0	45.1838	82.9438	5.63562	64.1403	8.72665	2.90888	292.089	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-6205.21
243.3	3531.59	4904.98	810.464	6.87549	8.01754	0	45.1696	82.9278	5.63385	64.1403	8.72665	2.90888	304.464	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-242200
243.6	3537.39	4913.04	811.23	6.87549	8.01754	0	45.2438	83.0062	5.6431	64.1403	8.72665	2.90888	316.84	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-438916
243.9	3547.4	4926.95	812.56	6.87549	8.01754	0	45.3719	83.1423	5.65908	64.1403	8.72665	2.90888	329.216	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-513553
244.2	3557.25	4940.63	813.863	6.87549	8.01754	0	45.4979	83.2757	5.67479	64.1403	8.72665	2.90888	341.592	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-441410
244.5	3563.16	4948.84	814.646	6.87549	8.01754	0	45.5735	83.3557	5.68422	64.1403	8.72665	2.90888	353.968	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-256832
244.8	3563.15	4948.82	814.65	6.87549	8.01754	0	45.5733	83.3561	5.6842	64.1403	8.72665	2.90888	6.34383	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-32425.2
245.1	3557.24	4940.61	813.878	6.87549	8.01754	0	45.4977	83.2772	5.67477	64.1403	8.72665	2.90888	18.7197	12.3759	8	0	-8	0	0	0	0	0	0	0	0	146608
245.4	3547.41	4926.96	812.584	6.87549	8.01754	0	45.372	83.1447	5.65909	64.1403	8.72665	2.90888	31.0956	12.3759	8	0	-8	0	0	0	0	0	0	0	0	209594
245.7	3537.4	4913.06	811.251	6.87549	8.01754	0	45.244	83.0084	5.64313	64.1403	8.72665	2.90888	43.4715	12.3759	8	0	-8	0	0	0	0	0	0	0	0	126053
246	3531.6	4905	810.47	6.87549	8.01754	0	45.1697	82.9285	5.63387	64.1403	8.72665	2.90888	55.8474	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-75683
246.3	3532.68	4906.51	810.608	6.87549	8.01754	0	45.1837	82.9426	5.6356	64.1403	8.72665	2.90888	68.2232	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-310751
246.6	3540.18	4916.92	811.6	6.87549	8.01754	0	45.2795	83.0441	5.64756	64.1403	8.72665	2.90888	80.5991	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-476898
246.9	3550.62	4931.42	812.987	6.87549	8.01754	0	45.4131	83.186	5.66422	64.1403	8.72665	2.90888	92.975	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-506476
247.2	3559.6	4943.89	814.174	6.87549	8.01754	0	45.5279	83.3074	5.67854	64.1403	8.72665	2.90888	105.351	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-394418
247.5	3563.82	4949.75	814.734	6.87549	8.01754	0	45.5819	83.3647	5.68527	64.1403	8.72665	2.90888	117.727	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-188978
247.8	3561.92	4947.11	814.49	6.87549	8.01754	0	45.5576	83.3398	5.68224	64.1403	8.72665	2.90888	130.103	12.3759	8	0	-8	0	0	0	0	0	0	0	0	30555.7
248.1	3554.52	4936.84	813.522	6.87549	8.01754	0	45.463	83.2407	5.67044	64.1403	8.72665	2.90888	142.479	12.3759	8	0	-8	0	0	0	0	0	0	0	0	180381
248.4	3544.18	4922.47	812.155	6.87549	8.01754	0	45.3307	83.1008	5.65394	64.1403	8.72665	2.90888	154.854	12.3759	8	0	-8	0	0	0	0	0	0	0	0	199760
248.7	3535.01	4909.73	810.931	6.87549	8.01754	0	45.2134	82.9756	5.63931	64.1403	8.72665	2.90888	167.23	12.3759	8	0	-8	0	0	0	0	0	0	0	0	74266.8
249	3531.15	4904.38	810.408	6.87549	8.01754	0	45.164	82.9221	5.63315	64.1403	8.72665	2.90888	179.606	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-148407
249.3	3534.39	4908.87	810.833	6.87549	8.01754	0	45.2054	82.9656	5.63832	64.1403	8.72665	2.90888	191.982	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-372687
249.6	3543.23	4921.16	812.006	6.87549	8.01754	0	45.3186	83.0856	5.65243	64.1403	8.72665	2.90888	204.358	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-501853
249.9	3553.68	4935.67	813.392	6.87549	8.01754	0	45.4523	83.2274	5.6691	64.1403	8.72665	2.90888	216.734	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-486093
250.2	3561.48	4946.51	814.423	6.87549	8.01754	0	45.552	83.3329	5.68155	64.1403	8.72665	2.90888	229.11	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-338616
250.5	3563.91	4949.87	814.747	6.87549	8.01754	0	45.583	83.3661	5.68541	64.1403	8.72665	2.90888	241.486	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-119816
250.8	3560.18	4944.7	814.263	6.87549	8.01754	0	45.5354	83.3166	5.67947	64.1403	8.72665	2.90888	253.861	12.3759	8	0	-8	0	0	0	0	0	0	0	0	86904
251.1	3551.53	4932.68	813.128	6.87549	8.01754	0	45.4247	83.2004	5.66567	64.1403	8.72665	2.90888	266.237	12.3759	8	0	-8	0	0	0	0	0	0	0	0	201799
251.4	3541.07	4918.15	811.741	6.87549	8.01754	0	45.2909	83.0585	5.64898	64.1403	8.72665	2.90888	278.613	12.3759	8	0	-8	0	0	0	0	0	0	0	0	175962
251.7	3533.13	4907.13	810.679	6.87549	8.01754	0	45.1894	82.9498	5.63632	64.1403	8.72665	2.90888	290.989	12.3759	8	0	-8	0	0	0	0	0	0	0	0	13105.5
252	3531.39	4904.71	810.438	6.87549	8.01754	0	45.1671	82.9251	5.63353	64.1403	8.72665	2.90888	303.365	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-221297
252.3	3536.64	4912	811.131	6.87549	8.01754	0	45.2342	82.9961	5.64191	64.1403	8.72665	2.90888	315.741	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-425502
252.6	3546.45	4925.63	812.433	6.87549	8.01754	0	45.3597	83.1293	5.65756	64.1403	8.72665	2.90888	328.117	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-512990
252.9	3556.49	4939.57	813.763	6.87549	8.01754	0	45.4881	83.2654	5.67358	64.1403	8.72665	2.90888	340.493	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-453214
253.2	3562.86	4948.41	814.605	6.87549	8.01754	0	45.5696	83.3516	5.68374	64.1403	8.72665	2.90888	352.869	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-276080
253.5	3563.4	4949.16	814.682	6.87549	8.01754	0	45.5765	83.3594	5.6846	64.1403	8.72665	2.90888	5.24441	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-51765.2
253.8	3557.97	4941.62	813.973	6.87549	8.01754	0	45.507	83.2869	5.67593	64.1403	8.72665	2.90888	17.6203	12.3759	8	0	-8	0	0	0	0	0	0	0	0	134577
254.1	3548.36	4928.28	812.709	6.87549	8.01754	0	45.3841	83.1576	5.66061	64.1403	8.72665	2.90888	29.9962	12.3759	8	0	-8	0	0	0	0	0	0	0	0	209825
254.4	3538.18	4914.15	811.356	6.87549	8.01754	0	45.254	83.0191	5.64438	64.1403	8.72665	2.90888	42.3721	12.3759	8	0	-8	0	0	0	0	0	0	0	0	139112
254.7	3531.85	4905.35	810.505	6.87549	8.01754	0	45.173	82.9321	5.63428	64.1403	8.72665	2.90888	54.7479	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-54909.3
255	3532.3	4905.98	810.557	6.87549	8.01754	0	45.1788	82.9374	5.63499	64.1403	8.72665	2.90888	67.1238	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-291274
255.3	3539.33	4915.74	811.488	6.87549	8.01754	0	45.2686	83.0326	5.6462	64.1403	8.72665	2.90888	79.4997	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-467099
255.6	3549.69	4930.13	812.863	6.87549	8.01754	0	45.4012	83.1734	5.66273	64.1403	8.72665	2.90888	91.8756	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-509957
255.9	3558.95	4942.99	814.089	6.87549	8.01754	0	45.5197	83.2987	5.67751	64.1403	8.72665	2.90888	104.251	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-409141
256.2	3563.68	4949.56	814.716	6.87549	8.01754	0	45.5802	83.3629	5.68506	64.1403	8.72665	2.90888	116.627	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-209062
256.5	3562.34	4947.69	814.544	6.87549	8.01754	0	45.5629	83.3453	5.68291	64.1403	8.72665	2.90888	129.003	12.3759	8	0	-8	0	0	0	0	0	0	0	0	12729
256.8	3555.35	4937.98	813.63	6.87549	8.01754	0	45.4735	83.2518	5.67175	64.1403	8.72665	2.90888	141.379	12.3759	8	0	-8	0	0	0	0	0	0	0	0	171738
257.1	3545.12	4923.77	812.279	6.87549	8.01754	0	45.3427	83.1136	5.65544	64.1403	8.72665	2.90888	153.755	12.3759	8	0	-8	0	0	0	0	0	0	0	0	204109
257.4	3535.66	4910.64	811.018	6.87549	8.01754	0	45.2217	82.9845	5.64035	64.1403	8.72665	2.90888	166.131	12.3759	8	0	-8	0	0	0	0	0	0	0	0	90490.6
257.7	3531.21	4904.46	810.417	6.87549	8.01754	0	45.1648	82.923	5.63325	64.1403	8.72665	2.90888	178.507	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-126978
258	3533.83	4908.09	810.759	6.87549	8.01754	0	45.1983	82.958	5.63743	64.1403	8.72665	2.90888	190.883	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-355409
258.3	3542.32	4919.89	811.884	6.87549	8.01754	0	45.3069	83.0732	5.65097	64.1403	8.72665	2.90888	203.259	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-495951
258.6	3552.81	4934.46	813.276	6.87549	8.01754	0	45.441	83.2155	5.66771	64.1403	8.72665	2.90888	215.634	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-493399
258.9	3560.99	4945.82	814.357	6.87549	8.01754	0	45.5456	83.3262	5.68075	64.1403	8.72665	2.90888	228.01	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-355762
259.2	3563.94	4949.92	814.751	6.87549	8.01754	0	45.5834	83.3665	5.68546	64.1403	8.72665	2.90888	240.386	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-140034
259.5	3560.74	4945.48	814.336	6.87549	8.01754	0	45.5425	83.3241	5.68036	64.1403	8.72665	2.90888	252.762	12.3759	8	0	-8	0	0	0	0	0	0	0	0	71232.3
259.8	3552.43	4933.93	813.247	6.87549	8.01754	0	45.4362	83.2126	5.6671	64.1403	8.72665	2.90888	265.138	12.3759	8	0	-8	0	0	0	0	0	0	0	0	196904
260.1	3541.96	4919.39	811.859	6.87549	8.01754	0	45.3023	83.0706	5.6504	64.1403	8.72665	2.90888	277.514	12.3759	8	0	-8	0	0	0	0	0	0	0	0	184336
260.4	3533.62	4907.81	810.745	6.87549	8.01754	0	45.1956	82.9566	5.6371	64.1403	8.72665	2.90888	289.89	12.3759	8	0	-8	0	0	0	0	0	0	0	0	31827.8
260.7	3531.25	4904.51	810.419	6.87549	8.01754	0	45.1653	82.9233	5.63331	64.1403	8.72665	2.90888	302.266	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-200141
261	3535.93	4911.01	811.037	6.87549	8.01754	0	45.2251	82.9865	5.64078	64.1403	8.72665	2.90888	314.641	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-411127
261.3	3545.5	4924.31	812.307	6.87549	8.01754	0	45.3476	83.1164	5.65605	64.1403	8.72665	2.90888	327.017	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-511190
